var,plev_pa,plev_hpa,global_mean_min,global_mean_mean,global_mean_max,raw_min,raw_p01,raw_p05,raw_p95,raw_p99,raw_max,spatial_min,spatial_p01,spatial_p05,spatial_p95,spatial_p99,spatial_max,temporal_min,temporal_p01,temporal_p05,temporal_p95,temporal_p99,temporal_max,slope_mean_min,slope_mean_mean,slope_mean_max,slope_min,slope_p01,slope_p05,slope_p95,slope_p99,slope_max
ua,5000.0,50.0,3.5371352580832336,5.766294475124659,7.721947523606615,-46.25527191162109,-20.14511108398437,-14.11929416656494,38.46188354492188,52.52891540527344,73.5784912109375,-3.768431455275656,-2.2383940950497423,-0.8442089365659452,9.749788926873023,11.213370610850754,12.440971932908456,-15.3960599899292,-14.672578811645508,-11.644274711608888,32.90840530395508,37.94279861450195,40.59291076660156,-0.1856934429750197,-0.021376922908978045,0.1682295954259709,-2.079867663421102,-1.4532860207597738,-1.0711387613387369,1.2005204265848832,1.8155381537911968,2.105257931837885
ua,10000.0,100.0,7.133256768209494,10.703055664047115,13.542199852060431,-46.89164352416992,-21.535480499267575,-11.64594268798828,34.093345642089844,44.18016052246094,80.88838195800781,4.290350008847725,4.608690387875517,4.8900578426718,15.484203815990742,15.857972525877818,16.34122264026765,-23.65898704528809,-14.512547492980955,-8.513994216918945,30.74306869506836,35.67555236816406,38.36933135986328,-0.2535103076024619,-0.024735880430524264,0.1132554536803051,-0.9545322119971658,-0.7768637959403372,-0.6554531431441678,0.6678153481012029,0.9486630651420372,1.6532747990979946
ua,15000.0,150.0,12.083416881286032,15.006342763626034,16.831195356205342,-46.46662902832031,-21.682804107666016,-9.429001808166504,39.29724884033203,50.40830612182617,94.00409698486328,7.402082549205395,7.782730448470032,8.096159888519145,19.0506583145326,19.508693009865915,20.23290580437887,-24.746450424194336,-17.694538116455078,-5.986669063568115,34.726783752441406,38.829368591308594,46.75822067260742,-0.1730915803834736,-0.04261830430946531,0.0457461901309871,-1.1693946460803466,-0.8426569617186673,-0.6449981197535652,0.5808375967553058,0.8173085085436164,1.6065262861727994
ua,20000.0,200.0,13.998253214332395,15.753372197286645,16.72280518744675,-45.16322326660156,-16.188291549682617,-6.839132785797119,40.672359466552734,53.34066009521485,106.3455047607422,9.610345915026835,9.821239383424304,10.195159452741809,19.038142797167367,19.530595282030657,20.208261742578088,-18.22311782836914,-11.855382919311523,-4.130254745483398,35.58576965332031,40.3515853881836,48.15089797973633,-0.1200714092757168,-0.05853133056347156,0.0004538041386392,-1.3633055800553404,-1.0430127471073665,-0.7318045308933059,0.5664419022591789,0.7861681325525313,1.2491767645877634
ua,25000.0,250.0,13.545191821598976,14.54832595642183,15.577468745760338,-43.973968505859375,-13.092761993408203,-6.383561134338379,37.82490921020508,49.27726745605469,102.17540740966795,9.462626535714106,9.809636169229067,10.174400079710177,17.809951721571085,18.20635544727842,18.93413963196019,-15.03232765197754,-9.416997909545898,-3.753760576248169,32.788856506347656,38.07746124267578,43.928993225097656,-0.1239246852043049,-0.06440575128890251,-0.0279635268359702,-1.456314905717147,-0.9470612965327532,-0.700601290659345,0.5548945347360751,0.7279515982708473,1.1023580343024897
ua,30000.0,300.0,11.831101872646332,12.622866050691185,13.622349381271231,-45.94757461547852,-10.709237098693848,-6.00222635269165,34.09087371826172,43.68680191040039,98.57623291015624,8.21753602156509,8.535469833699135,8.895518473929855,15.53706037741678,15.926607472914853,16.474858342338305,-12.219111442565918,-7.058095455169678,-3.657163143157959,29.522571563720703,34.955448150634766,40.38547134399414,-0.1176967055916338,-0.06606159340178858,-0.0392287024518378,-1.4492236890312702,-0.837346277278295,-0.6134351139378258,0.5204137736067874,0.7071352325164236,1.250932763212707
ua,40000.0,400.0,8.559107199359776,9.139473749167715,9.941019762821504,-38.69811248779297,-8.85024356842041,-5.505877494812012,27.644500732421875,34.63383483886719,84.12574005126953,6.099405638906217,6.293861048968863,6.530350698564598,11.304268405467171,11.601270851760614,12.088475201917074,-9.694268226623535,-5.8152618408203125,-3.838400840759277,24.460952758789062,30.22584724426269,35.44717025756836,-0.1044996217483908,-0.05851829469192641,-0.0274008980756873,-1.2413731994416133,-0.7364358091607441,-0.508925305271522,0.4466437315410272,0.6115252352171515,1.0924993681933135
ua,50000.0,500.0,6.165093782259657,6.6872988689396164,7.213319752888542,-33.118595123291016,-8.785709381103516,-5.650432109832764,23.00836563110352,29.228635787963867,62.69076156616211,4.548701039002189,4.750596730056123,4.913971340388981,8.269449867177544,8.557039683925378,8.975893144726017,-8.524090766906738,-5.863818168640137,-4.1994709968566895,20.579524993896484,26.177684783935547,31.75537109375,-0.0858745255251747,-0.044288214364750916,-0.0162247143870277,-1.0432056572805488,-0.6735145746164872,-0.4469755839845766,0.3880313601743528,0.5314983832042229,1.1037864723664672
ua,60000.0,600.0,4.471124005996257,4.869412418787272,5.193901607327881,-29.149215698242188,-9.2633638381958,-6.205942630767822,19.585229873657227,24.9140739440918,51.35087585449219,3.302141396366967,3.493341259530196,3.729611288956282,5.985852133431478,6.270192431158323,6.624715122724606,-12.147215843200684,-6.927901744842529,-5.253499507904053,17.544687271118164,22.92493057250977,27.558536529541016,-0.0719019089306016,-0.03340758824749247,-0.0105765504652349,-0.8583853276935639,-0.6329063279414977,-0.3982554948808702,0.3461379411280855,0.4792866778468865,1.0279875410478632
ua,70000.0,700.0,3.0366230503004683,3.3177713725111952,3.481998513208091,-32.52482604980469,-9.834599494934082,-6.785562038421631,16.731422424316406,21.40380859375,45.67733001708984,2.1874248741069606,2.386288930271443,2.5725221009109243,3.969975966956318,4.200477453415894,4.750385152672503,-19.88733291625977,-7.884005069732666,-5.980489253997803,15.250368118286133,19.90736389160156,24.365131378173828,-0.0636687565603275,-0.028018369101181273,-0.0067138141706135,-0.8279653244895936,-0.5896228794081809,-0.3629911323773906,0.310849322313547,0.4333184503382634,0.9833003334211172
ua,85000.0,850.0,1.0288966715980794,1.2364572495996369,1.4259461109194138,-37.950984954833984,-10.069482803344728,-7.627316951751709,13.5453519821167,17.287546157836914,35.88475036621094,0.3303527394752353,0.5779193061505074,0.7282796364959989,1.7362363529050546,1.8603654131802148,2.038529496075971,-18.505754470825195,-8.803454399108887,-6.900527477264404,12.649556159973145,15.757022857666016,19.20036506652832,-0.0454779658675055,-0.017188395068111897,0.0014156576102652,-0.7006525447514844,-0.5426457671212261,-0.3141459823598652,0.2693985797852349,0.5707790103553814,0.8345669765051235
ua,92500.0,925.0,0.1828126149407443,0.3538879578787157,0.5327001129040977,-35.47976303100586,-10.372265815734863,-8.192081451416016,12.24145221710205,15.803662300109863,32.00475311279297,-0.4684083117851452,-0.2350604410398144,-0.1326323727929932,0.9044541462485894,0.9984760229494656,1.1500815634336314,-16.452856063842773,-8.882551193237305,-7.467665672302246,11.458117485046388,14.33243465423584,17.47908592224121,-0.0328131263581305,-0.009655680571755402,0.0063708877883047,-0.7011260591272042,-0.5093243843282353,-0.2906163299245622,0.2656051549676355,0.6732566906786793,0.9537830446780672
ua,100000.0,1000.0,-0.4231637886380774,-0.25901165138816934,-0.0877752730753415,-26.100492477416992,-9.281314849853516,-7.450747013092041,8.379636764526367,10.72751235961914,21.523855209350582,-0.8460629698957115,-0.7398002294190906,-0.6746648171740619,0.2114281449172553,0.2829741778889935,0.3800697285533693,-12.685867309570312,-8.247871398925781,-6.898853302001953,7.80266809463501,9.553600311279297,11.94737434387207,-0.0154518178896822,-0.0062189752996799,0.0019686866156768,-0.724273745128382,-0.3632193841564359,-0.1968332233765095,0.2573415321896065,0.7296566060359023,1.0381719634471178
uas,,,-0.3936017034441595,-0.2360765052660496,-0.0608084763696116,-21.616193771362305,-8.453755378723145,-6.755127906799316,7.639085292816162,9.916104316711426,21.630199432373047,-0.7491319286154301,-0.684028086804437,-0.6168404018898643,0.1973534003899118,0.2509103094127003,0.3507788519362243,-12.684975624084473,-7.614229202270508,-6.290966033935547,7.204364776611328,8.832682609558105,11.24807071685791,-0.0137872333485919,-0.005497772437500857,0.0020164636573187,-0.7204298396802706,-0.3024809036936847,-0.1655659412773324,0.2076199867683275,0.6543050974803853,0.9222332088380742
va,5000.0,50.0,-0.2301270970323794,-0.0606210491337084,0.0419115824498706,-51.12362289428711,-13.18292236328125,-7.581923961639404,6.174694061279297,14.004837036132812,44.54136657714844,-0.3813749873240968,-0.3241769886724768,-0.3012276235353485,0.1360991351640378,0.1555373175227984,0.2293391640811921,-10.080198287963867,-7.911900043487549,-5.789552211761475,4.603182315826416,7.712531089782715,9.366154670715332,-0.0289531907327413,-0.002892618215968446,0.0034091523337203,-2.2420196669038197,-1.5320300422769015,-0.5388945243702516,0.3841301124851615,1.3221021881752633,2.1989049233521207
