var,plev_pa,plev_hpa,global_mean_min,global_mean_mean,global_mean_max,raw_min,raw_p01,raw_p05,raw_p95,raw_p99,raw_max,spatial_min,spatial_p01,spatial_p05,spatial_p95,spatial_p99,spatial_max,temporal_min,temporal_p01,temporal_p05,temporal_p95,temporal_p99,temporal_max,slope_mean_min,slope_mean_mean,slope_mean_max,slope_min,slope_p01,slope_p05,slope_p95,slope_p99,slope_max
hus,85000.0,850.0,6.418277009326577e-06,0.0004479416999805915,0.0012850725904035,-0.0132995564490556,-0.0043971226550638,-0.0020378716289997,0.0029894635081291,0.0047250841744244,0.0143800685182213,-0.0004308874323514,-0.0002961033130785,-0.0002499372073096,0.0014836709514654,0.0015635231288232,0.0017055145614074,-0.0087478747591376,-0.0035168237518519,-0.0015522659523412,0.0022764666937291,0.0033663408830761,0.0078490916639566,-6.172018713512469e-06,4.959654802107236e-05,0.0003209275426184,-0.0016864072065415,-0.0007040740612275,-0.0003502557190586,0.0012010728775771,0.0019693750911428,0.0027944731880647
hus,92500.0,925.0,4.34753400133002e-05,0.000603182333492363,0.0016847066113011,-0.0136776203289628,-0.0031711859628558,-0.0015839068219065,0.0032686530612409,0.0047649731859564,0.015835016965866,-0.0002149609353117,-0.0001546166866579,-9.322730605930575e-05,0.0018479817038608,0.0019135926183434,0.0019814824542303,-0.0061128977686166,-0.0024054946843534,-0.0011630579829216,0.0027684604283422,0.0036463940050452,0.0093841282650828,-8.063084922763541e-06,6.612007136843778e-05,0.0003962472011261,-0.0016841629046406,-0.0005977346422689,-0.0003283115562603,0.0014872974476005,0.0028433426779416,0.0043261968177218
hus,100000.0,1000.0,3.1370715833158706e-05,0.0006828661758887589,0.0018377700479662,-0.0151879116892814,-0.0027695207390934,-0.0014988174661993,0.0037208264693617,0.0053057228215038,0.0180822368711233,-0.0002440388152932,-0.0001931626173871,-0.0001376925234247,0.0020350239476054,0.0021020923883551,0.0021996047279628,-0.005423265043646,-0.0018651417922228,-0.000880348496139,0.0030044757295399,0.0041909920983016,0.0095741460099816,9.721525133563406e-06,8.777181533731437e-05,0.0004475464456523,-0.0017025850550607,-0.0006349251913688,-0.0003707299418535,0.0018700773516875,0.0038357402411851,0.0055796793587938
psl,,,-35.862630725622246,-12.265994431085108,26.282753725778324,-5235.75,-1726.53125,-1093.2265625,1295.1484375,2133.812744140625,4938.9375,-71.88800010636281,-63.48287281824897,-57.85851752230564,47.01557508655972,66.82214212366566,87.74387804306794,-859.1915893554688,-571.5933837890625,-439.7470397949219,713.4960327148438,946.6636352539062,1146.953125,-16.506776675130663,-8.226888638539084,-4.02869560348936,-883.8326098434118,-423.60521138624574,-233.680787476225,538.4647617673278,778.6447084273849,941.0329009960416
siconc,,,-2.561277076579173,-0.6402592752161836,0.1108608783490501,-131.7373504638672,-99.5432586669922,-95.7035903930664,9.815574645996094,66.7143325805664,197.6136016845703,-4.210248072654416,-3.939786066216604,-3.7182414242395097,0.5888755873825039,0.6768134214886975,0.8025226350367586,-104.68263244628906,-93.65575408935548,-90.37010192871094,12.090849876403809,37.35613250732422,148.3535614013672,-1.5406665164195594,-0.15222918746657213,0.0515165917331235,-162.80168397277347,-110.72872227478356,-67.80389950389652,3.5565197577243843,14.450162903345548,120.9759597991814
ta,5000.0,50.0,-0.2961341096784004,0.9768962759739536,2.254794307477648,-46.894775390625,-25.306716918945312,-14.976900100708008,23.735137939453125,36.71961975097656,54.837646484375,-3.611983207652868,-2.777539205315076,-2.0488877988083867,4.022094681763851,4.846177173996306,7.999590104810146,-19.042526245117188,-17.116472244262695,-13.900198936462402,13.522992134094238,15.312873840332031,16.466983795166016,-0.6748945125956851,0.2088082058580672,0.3919554485135355,-6.628755118792017,-5.983830968534979,-3.930127898160753,4.823286954595798,6.438801087888547,7.348475902819077
ta,10000.0,100.0,-1.929273271010795,-0.41773063033076696,0.4812999657714766,-35.387908935546875,-17.525405883789062,-10.887603759765623,14.347123146057127,23.453414916992188,34.29039001464844,-3.6019301030701234,-3.0455283696314046,-2.688257118780431,1.317137702216753,2.3667601770951405,5.03852448552352,-10.728748321533203,-9.78548812866211,-8.216269493103027,6.711570739746094,8.518638610839844,9.139789581298828,-0.9421417198604592,-0.11828175115907591,0.1156803090324106,-9.002808524798567,-4.519103515509123,-2.820501755042118,4.122902341031328,5.396995598329293,6.089874339714689
ta,15000.0,150.0,-1.2724987826050036,-0.1528366306716739,0.9370411083509984,-27.298843383789062,-13.537139892578123,-7.9526214599609375,12.07411289215088,19.351593017578125,27.549957275390625,-3.2286211832223133,-2.8968488213828723,-2.3326153960551865,1.720196794616035,2.044017644723024,2.371471648729568,-8.253987312316895,-6.829217433929443,-5.535661220550537,5.059422492980957,6.284432888031006,7.19736385345459,-0.1911804468837646,-0.05611037545669699,0.5548468607874655,-5.836351375132844,-2.879762808049513,-1.6362279573257308,4.689112880949802,5.9843949242115215,6.689068425490019
ta,20000.0,200.0,-0.928241342586805,0.1974469941218123,1.5475683477250304,-25.55450439453125,-12.25225830078125,-8.303483009338379,11.649551391601562,17.869873046875,25.97251892089844,-2.736598149933296,-2.451789813364372,-2.0455814285685125,2.2695129286154554,2.481457627264509,2.781865843727737,-7.058676242828369,-5.762980937957764,-4.857734680175781,5.923604488372803,6.853582382202148,8.416872024536133,-0.1062306475693607,-0.01071049421495702,0.7385831780479616,-3.38541271552974,-2.631033076974453,-1.4854540603650588,4.951528937743782,6.104025026855504,7.007944233017012
ta,25000.0,250.0,-0.5697269442811113,0.4727076530677937,2.4092758222830963,-21.259674072265625,-9.525039672851562,-5.7714691162109375,9.15216064453125,14.179244995117188,22.993453979492188,-2.014690268080558,-1.860506779155964,-1.4871529627652138,2.980460001041184,3.184343597240686,3.5493297651016693,-5.347206115722656,-4.399692535400391,-3.4795374870300293,4.787303924560547,6.06334924697876,7.07234525680542,-0.1425074977710278,-0.024324175990900265,0.5438525851026876,-2.735891191344876,-1.500600520434034,-0.962164230122336,3.849153997813685,5.484614045098987,7.537896576419063
