var,plev_pa,plev_hpa,global_mean_min,global_mean_mean,global_mean_max,raw_min,raw_p01,raw_p05,raw_p95,raw_p99,raw_max,spatial_min,spatial_p01,spatial_p05,spatial_p95,spatial_p99,spatial_max,temporal_min,temporal_p01,temporal_p05,temporal_p95,temporal_p99,temporal_max,slope_mean_min,slope_mean_mean,slope_mean_max,slope_min,slope_p01,slope_p05,slope_p95,slope_p99,slope_max
ta,60000.0,600.0,-6.3422386751327045,-5.8322702441211165,-5.098708481921106,-60.9996337890625,-40.748077392578125,-34.031036376953125,3.647674560546875,4.7498779296875,15.489105224609377,-7.984195949913603,-7.87022612385956,-7.595880785584634,-3.902900950326328,-3.8037816001822624,-3.675176263354703,-45.90883255004883,-39.08744812011719,-32.79874038696289,3.251272678375244,3.716073513031006,5.8866705894470215,0.0635811628385998,0.13093785704645372,0.2301475831600506,-0.4269815851886013,-0.1648923167351942,-0.051491623920262,0.7967096749715303,1.3441176471012453,2.6128739093376776
ta,70000.0,700.0,0.4912004818357386,0.9772209428801742,1.646376837811027,-58.563079833984375,-45.839088439941406,-31.151107788085938,10.82977294921875,12.776641845703123,22.40487670898437,-1.1778386594568837,-1.0908013874124238,-0.7960587076307115,2.951599626636531,3.1116278194456286,3.17075350853347,-42.50740432739258,-40.94706726074219,-34.239933013916016,10.425979614257812,11.196455001831056,12.941487312316896,0.0660942671507936,0.12848461143389395,0.2146067231359705,-0.2970744559461232,-0.1401964691928629,-0.0552488648070617,0.9561505811613816,1.6469918898392633,2.958116572192176
ta,85000.0,850.0,7.953194458870169,8.650753142246847,9.586068787372689,-50.79008483886719,-37.3930892944336,-26.082000732421875,19.820343017578125,24.752899169921875,36.327056884765625,5.870969907116055,6.002107790118938,6.265255333252163,10.992946620827936,11.076487426051616,11.171636927040772,-33.55572509765625,-32.07332992553711,-26.94041633605957,19.11310577392578,22.462480545043945,25.490053176879883,0.0765961232283037,0.13931394718364182,0.2355984792999185,-0.3239962341586336,-0.1477831556234355,-0.0505032819354588,1.3177804069971193,2.187400275190866,3.3177985831050183
ta,92500.0,925.0,11.024371025268268,11.763818563665783,12.8414470177267,-47.15119934082031,-33.568782806396484,-24.713897705078125,23.890899658203125,29.7969970703125,42.27847290039063,8.609098537545618,8.809354423118785,9.10847074102199,14.38924284368185,14.47031774412487,14.540021234226025,-29.64427757263184,-28.12677001953125,-22.939695358276367,23.37390518188477,27.136587142944336,31.184038162231445,0.084324286491154,0.14412522180477813,0.2309652824543124,-0.3691960540783021,-0.1526343060745921,-0.0554832623738526,1.7366825261501384,2.7323767517557367,3.78259958074978
ta,100000.0,1000.0,15.239125927227375,15.94662822441055,17.034665617693115,-51.954498291015625,-30.5394287109375,-24.46517944335937,28.12255859375,34.01702880859375,47.36163330078125,12.596496529249215,12.88770952068432,13.213710262088297,18.59296683290373,18.656442700972946,18.74133188791112,-26.01206588745117,-24.462940216064453,-19.79932403564453,27.59346580505371,31.38372611999512,35.53645706176758,0.0867897638606716,0.15197491986468895,0.2441779985356686,-0.3942533527007887,-0.1611868613426333,-0.0640917760250645,2.130302439149236,3.652303947278,4.951505863598074
tas,,,14.30831006390912,15.016732414681204,16.156752817875113,-73.37672424316406,-56.3628044128418,-38.45504760742188,27.7711181640625,30.999420166015625,43.81396484375,11.49029791148698,11.809922337913587,12.118439884067126,17.76740440121154,17.827600582033902,17.90801685686418,-53.87294769287109,-49.677059173583984,-41.312156677246094,27.376192092895508,28.73029327392578,34.015045166015625,0.0898935220786732,0.15643730938365838,0.2523677436031874,-0.7555990225900251,-0.219310614436233,-0.0730622482551031,2.19039447210051,4.035272665090675,5.939679862868688
tos,,,18.236405358015663,18.810265055739322,19.741888845366244,-14.057891845703123,-2.34912109375,-1.9295654296875,30.033203125,31.7020263671875,40.92816162109375,16.539618755802405,17.674717917176267,17.81654244901636,20.098333195235494,20.14191759231113,20.208646031555627,-8.927839279174805,-2.017376661300659,-1.8789924383163448,29.26690673828125,31.02672004699707,37.113128662109375,0.0508665396266785,0.09637405353209483,0.1424387405252488,-1.912663708668353,-0.5645089426858884,-0.0681628556331974,1.289447010469135,2.9145171351768986,5.770683959508377
ua,5000.0,50.0,3.5371352580832336,5.236883992650219,7.721947523606615,-46.25527191162109,-20.14511108398437,-14.11929416656494,38.46188354492188,52.27883529663086,72.59664154052734,-3.768431455275656,-2.2383940950497423,-0.8442089365659452,9.749788926873023,11.213370610850754,12.440971932908456,-15.3960599899292,-14.672578811645508,-11.644274711608888,31.452625274658203,36.07091522216797,38.73602294921875,-0.3073004222381181,-0.05696727766066199,0.1682295954259709,-5.056565264623779,-4.335868418616471,-3.2257709278155757,2.103405721367733,3.056966712909967,3.488357505797524
ua,10000.0,100.0,7.133256768209494,9.482358264381954,11.366760295114792,-46.89164352416992,-21.535480499267575,-11.64594268798828,34.01455307006836,44.18016052246094,68.25182342529297,4.290350008847725,4.608690387875517,4.8900578426718,13.365753223543532,13.76495225058686,14.421383999606483,-23.65898704528809,-14.512547492980955,-8.513994216918945,30.349069595336918,35.823612213134766,38.482269287109375,-0.2535103076024619,-0.056095776188736,0.1021196705456914,-1.5580440813124643,-1.2586651982176011,-0.963265451089749,1.3753391457414097,2.121442025613944,2.463672366255281
ua,15000.0,150.0,12.083416881286032,14.229567837677843,15.760479760852196,-46.46662902832031,-21.682804107666016,-9.429001808166504,36.57674026489258,47.062984466552734,85.60955810546875,7.402082549205395,7.782730448470032,8.096159888519145,18.41471795349093,18.78448125906821,19.50436775368264,-24.746450424194336,-17.694538116455078,-5.986669063568115,31.63884735107422,37.08111190795898,42.94376754760742,-0.1730915803834736,-0.058618732625551805,0.0457461901309871,-1.5685211114511342,-1.0761307895375072,-0.8021475406289831,0.9292963425245824,1.4493790355946254,1.7482847484157773
ua,20000.0,200.0,13.998253214332395,15.32280412059755,16.58779158924293,-39.07308197021485,-16.188291549682617,-6.839132785797119,38.90499877929688,51.59829330444336,101.6353988647461,9.610345915026835,9.821239383424304,10.195159452741809,19.038142797167367,19.530595282030657,20.208261742578088,-18.22311782836914,-11.855382919311523,-4.130254745483398,33.43326950073242,38.74109649658203,46.27969741821289,-0.124568522845188,-0.0709939481458984,0.0004538041386392,-1.562257325567726,-1.0430127471073665,-0.7318045308933059,0.7228196299580407,1.068990529542481,1.3692005143023716
ua,25000.0,250.0,13.545191821598976,14.344372286930666,15.577468745760338,-43.973968505859375,-13.092761993408203,-6.4454450607299805,37.17914581298828,47.98171615600586,105.25135040283205,9.462626535714106,9.809636169229067,10.174400079710177,17.809951721571085,18.20635544727842,18.93413963196019,-15.03232765197754,-9.416997909545898,-3.842545986175537,31.84164428710937,37.12959671020508,43.366641998291016,-0.1321404111410641,-0.07652490599634187,-0.0279635268359702,-1.5599268863784514,-1.0201209785668788,-0.700601290659345,0.6927953203980479,0.9674298518889592,1.2482900908009935
ua,30000.0,300.0,11.831101872646332,12.48452023503139,13.622349381271231,-45.94757461547852,-10.709237098693848,-6.19087028503418,33.764034271240234,42.86017990112305,99.2051239013672,8.21753602156509,8.535469833699135,8.895518473929855,15.53706037741678,15.926607472914853,16.474858342338305,-12.219111442565918,-7.105872631072998,-3.9303131103515625,28.846216201782227,34.46408462524414,40.38547134399414,-0.1465637803901355,-0.0824400293184404,-0.040623311462447,-1.5300295981015193,-1.0202103615317155,-0.6980437108425691,0.6481960763954835,0.886619915443903,1.250932763212707
